symbol,timestamp,open,high,low,close,volume
NVDA,2025-02-07 00:00:00+00:00,81.538010147708,82.9601086411191,79.94014872277974,81.52440956730794,51949760
NVDA,2025-02-10 00:00:00+00:00,81.24791422544621,82.667661064924,80.3781568594135,80.77003212372026,26089943
NVDA,2025-02-11 00:00:00+00:00,81.04171514470532,81.13156821418313,79.3180640633414,80.73183555856924,66204809
NVDA,2025-02-12 00:00:00+00:00,80.62405618076114,81.81217901540825,79.19865514151405,80.92902628813127,14892753
NVDA,2025-02-13 00:00:00+00:00,78.49247339450721,79.39292670235163,77.48649360420347,78.76195755320111,84339724
NVDA,2025-02-14 00:00:00+00:00,77.96124373323207,79.32500112598969,77.1110897863961,78.11878470811571,73275848
NVDA,2025-02-17 00:00:00+00:00,76.87537431459435,77.05919570686052,76.41641516054841,76.78560638682667,17247206
NVDA,2025-02-18 00:00:00+00:00,75.64388107718078,76.16283475334345,74.82163972676676,75.70605434941625,74715703
NVDA,2025-02-19 00:00:00+00:00,77.26273516768164,78.53295098470653,76.69305624639307,77.19651477900639,36594913
NVDA,2025-02-20 00:00:00+00:00,76.2033130535934,76.95936942326951,75.85481528353971,76.11297019184971,63253188
NVDA,2025-02-21 00:00:00+00:00,76.00791554536231,76.83015996668158,75.74678028633343,76.09886086377196,28879175
NVDA,2025-02-24 00:00:00+00:00,77.33847785328985,78.85171764786884,76.08387386246292,77.3509078167041,35714529
NVDA,2025-02-25 00:00:00+00:00,76.63650531341969,77.17893256514795,75.15465763144488,76.57322753299111,11181348
NVDA,2025-02-26 00:00:00+00:00,76.42431733956768,76.58704864113224,76.14189073966051,76.44999527332052,62653840
NVDA,2025-02-27 00:00:00+00:00,76.7871480491105,77.4361388838475,76.53686200087732,76.63280318771851,57162507
NVDA,2025-02-28 00:00:00+00:00,77.3258984517916,77.62855957073873,76.29032657895836,76.75152815343891,16710430
NVDA,2025-03-03 00:00:00+00:00,75.28548713466012,75.47791271923265,74.84068241449175,75.10764056829628,32077333
NVDA,2025-03-04 00:00:00+00:00,75.25753515794807,76.14477233764609,74.89584192896704,75.24073825109215,63000770
NVDA,2025-03-05 00:00:00+00:00,76.61434392173686,78.60923004653453,75.68859663169489,77.13457610282526,73853867
NVDA,2025-03-06 00:00:00+00:00,75.16259191299996,76.06520023098906,74.3689477842546,75.04613319639364,56095883
NVDA,2025-03-07 00:00:00+00:00,75.65282130329128,77.26024229097048,74.96019303336587,76.24653120839334,23150532
NVDA,2025-03-10 00:00:00+00:00,76.01025119025513,76.98755691932892,75.63729621658096,76.44108355952746,59376345
NVDA,2025-03-11 00:00:00+00:00,75.85218820581291,76.75113784427009,74.56363622627309,75.59376660508225,27873077
NVDA,2025-03-12 00:00:00+00:00,78.61812595019622,79.82040510060386,77.88702736010995,78.39666007043877,45758741
NVDA,2025-03-13 00:00:00+00:00,79.46383910877027,80.48128198086653,78.78173814620573,79.5115266234067,48333404
NVDA,2025-03-14 00:00:00+00:00,77.31216021087889,79.10981308229641,76.55412478052425,77.84462087588679,28012665
NVDA,2025-03-17 00:00:00+00:00,77.86445772649394,78.87386086877454,76.44856536513598,77.98028918543687,75111624
NVDA,2025-03-18 00:00:00+00:00,78.61148898668641,79.20107929205939,78.16491611736151,78.82549652646608,68070175
NVDA,2025-03-19 00:00:00+00:00,78.78972147399251,79.74085514153461,77.43782308328548,78.5895254259514,18768252
NVDA,2025-03-20 00:00:00+00:00,80.31217258174897,81.14161911944564,79.04592738215534,79.59337104579329,47130424
NVDA,2025-03-21 00:00:00+00:00,79.59894547805062,79.92950199815817,78.09886599679292,79.52993560709761,19154408
NVDA,2025-03-24 00:00:00+00:00,80.27207821822383,81.55089724639626,79.59076812216392,80.52308837355592,69630394
NVDA,2025-03-25 00:00:00+00:00,82.2813243299441,84.03426270528537,81.40930084785494,82.66839479407977,40804296
NVDA,2025-03-26 00:00:00+00:00,81.68341963513126,81.99315451321164,80.24031129899436,81.70175163911408,39134407
NVDA,2025-03-27 00:00:00+00:00,81.97583539877533,82.96525745828376,80.84600696630123,82.03384750227987,29704239
NVDA,2025-03-28 00:00:00+00:00,81.01024943002385,82.60101365372093,80.78400254870672,81.38511550926093,17023140
NVDA,2025-03-31 00:00:00+00:00,81.64238443430621,82.34918985164568,81.31063786746171,81.60440403564586,20744088
NVDA,2025-04-01 00:00:00+00:00,79.54313447240865,80.40094189659175,77.96627803636838,79.91101715298093,53396607
NVDA,2025-04-02 00:00:00+00:00,79.46565099766126,80.10720324722288,78.99085560865778,79.11371922787379,68043854
NVDA,2025-04-03 00:00:00+00:00,79.20158948869366,80.09595536877819,78.33664879347666,78.86635994799349,59820908
NVDA,2025-04-04 00:00:00+00:00,80.53260570311087,81.66381074148423,78.64361507409065,80.1846839536066,28078608
NVDA,2025-04-07 00:00:00+00:00,81.7322383002596,82.83940097367255,81.627047706888,81.88751355761539,83742168
NVDA,2025-04-08 00:00:00+00:00,80.15634072533268,80.39949303430726,79.66642013251679,79.99171120409466,62092538
NVDA,2025-04-09 00:00:00+00:00,78.84556290035376,80.1920196929222,78.44708361591393,78.88723729394388,81020379
NVDA,2025-04-10 00:00:00+00:00,79.71894484355201,81.32447684876308,79.5083732584283,79.8431207169711,10377898
NVDA,2025-04-11 00:00:00+00:00,76.95667942336368,77.2865898032052,76.18963173819911,77.06121933484962,14571932
NVDA,2025-04-14 00:00:00+00:00,76.05453756687764,76.8909018813326,75.12238877032503,76.45200089977146,14785614
NVDA,2025-04-15 00:00:00+00:00,75.907822536453,76.6770667465043,75.37281589771052,76.34877141353378,71747230
NVDA,2025-04-16 00:00:00+00:00,78.37542581324634,79.71830629408477,77.88778689772434,78.12719546553458,39333585
NVDA,2025-04-17 00:00:00+00:00,79.07385154726192,80.582171703929,77.77639470636736,79.13438473137403,57636457
NVDA,2025-04-18 00:00:00+00:00,78.76927133790117,78.91430142515568,77.41949518940862,78.70113980803507,65775870
NVDA,2025-04-21 00:00:00+00:00,78.52539751742817,79.09988688080318,77.29850600786484,78.21201436824977,40358557
NVDA,2025-04-22 00:00:00+00:00,77.35174088490271,78.25450037085852,77.07195189915706,77.89172762184012,41034359
NVDA,2025-04-23 00:00:00+00:00,79.83817988303471,80.88395833736253,78.93630266233946,80.08938185465696,35766268
NVDA,2025-04-24 00:00:00+00:00,79.56226548496895,81.03498037309187,78.47602422821112,79.50650444292513,40390880
NVDA,2025-04-25 00:00:00+00:00,79.22878967294294,79.4136535416801,78.38189977018882,79.10472347424344,49062698
NVDA,2025-04-28 00:00:00+00:00,79.52009483958896,79.97902962385812,78.13537927307159,79.64021600230454,36092063
NVDA,2025-04-29 00:00:00+00:00,79.8263451623395,80.64484909052811,78.83041424122861,79.49906999490929,52442492
NVDA,2025-04-30 00:00:00+00:00,79.31564779017732,80.18468231228066,78.4004464710566,79.24895347530233,61796491
NVDA,2025-05-01 00:00:00+00:00,77.3295108845156,78.8850469654105,77.08447501796518,77.7066623893603,65558659
NVDA,2025-05-02 00:00:00+00:00,77.43226927329253,78.44568860459451,76.5257336760772,77.72163118897896,10735600
NVDA,2025-05-05 00:00:00+00:00,77.38290227785951,77.66779503758211,75.93397937658082,77.13438422082373,61030675
NVDA,2025-05-06 00:00:00+00:00,78.94828809840223,79.55766037317596,77.62841354904903,78.80208455579707,35360778
NVDA,2025-05-07 00:00:00+00:00,79.1598954464257,81.3339936636476,78.69422660647133,79.76581612482724,64260440
NVDA,2025-05-08 00:00:00+00:00,80.19304808483356,81.41709237963573,78.18012304460215,79.76305746905464,86880336
NVDA,2025-05-09 00:00:00+00:00,80.95395759374244,81.21386376040662,79.57530205991108,80.7607691018431,40726146
NVDA,2025-05-12 00:00:00+00:00,80.73180823167975,82.05225562021658,79.57350271064358,80.30032471919462,18962844
NVDA,2025-05-13 00:00:00+00:00,81.7426548392927,82.43382035001392,81.0165134207028,81.86830660479825,64187230
NVDA,2025-05-14 00:00:00+00:00,81.7962355317052,83.19082246547418,80.50326756943483,81.89310072918445,36476067
NVDA,2025-05-15 00:00:00+00:00,82.41765052068514,82.89349298815453,82.06012567282454,82.79069116313383,37630986
NVDA,2025-05-16 00:00:00+00:00,81.74266875935112,83.17759043250477,79.85714608675187,80.92150017276028,59297897
NVDA,2025-05-19 00:00:00+00:00,81.40345596490562,81.79330314809398,80.21024816925372,81.46062640933694,58602659
NVDA,2025-05-20 00:00:00+00:00,79.55607933971014,80.32453229944787,78.19946451377713,79.05407546463232,12091737
NVDA,2025-05-21 00:00:00+00:00,76.04335737124778,77.27560061204123,74.70569618086164,76.24075763887855,46762637
NVDA,2025-05-22 00:00:00+00:00,75.90410468877067,76.71244710610877,75.10312414725928,75.85439239239759,40270587
NVDA,2025-05-23 00:00:00+00:00,74.16623989594153,74.97471451762452,73.43696606085963,74.66540876232426,55023885
NVDA,2025-05-26 00:00:00+00:00,74.80144656838083,75.18911684069796,74.32205060754248,74.91617834277523,60178186
NVDA,2025-05-27 00:00:00+00:00,78.34348269529433,78.84536306846645,76.59522675456792,78.03640789807976,11403054
NVDA,2025-05-28 00:00:00+00:00,76.5225077324916,77.06104681933391,75.98615181759332,76.907582093517,14935416
NVDA,2025-05-29 00:00:00+00:00,76.40538843260654,76.79615237487688,74.99799641252491,76.07909204028968,49902913
NVDA,2025-05-30 00:00:00+00:00,76.49449650742648,76.76008504048217,75.72090650938603,76.39144816690923,77202945
NVDA,2025-06-02 00:00:00+00:00,76.78124828985497,77.86122895061632,75.3398294238034,77.1032161852785,27597435
NVDA,2025-06-03 00:00:00+00:00,76.73525727528336,77.48724283269613,75.27642580575402,76.8895275842332,19313940
NVDA,2025-06-04 00:00:00+00:00,76.49497009891351,77.56680268710515,76.37482178818209,76.63569336465044,40865002
NVDA,2025-06-05 00:00:00+00:00,77.62652418188486,78.1338966109646,76.08205610421227,77.64190328447383,31335358
NVDA,2025-06-06 00:00:00+00:00,78.23512620714823,78.5321872346882,77.25767329712015,78.40326796326312,15901661
NVDA,2025-06-09 00:00:00+00:00,76.73399310020056,77.55009279941129,76.54958474015442,76.98876058070599,84224101
NVDA,2025-06-10 00:00:00+00:00,76.81616404755998,78.09031322020269,76.01392786613256,76.90986724662145,62552088
NVDA,2025-06-11 00:00:00+00:00,76.67328373433698,77.44075255966004,76.52454010520619,76.98952273785663,73458540
NVDA,2025-06-12 00:00:00+00:00,75.18240036122218,76.22866182512558,74.32314202307806,75.57220985225354,81481730
NVDA,2025-06-13 00:00:00+00:00,75.94223612931167,77.12239471902981,75.59870114967242,75.95687346925568,60747259
NVDA,2025-06-16 00:00:00+00:00,75.08702574247016,75.74230604104896,74.2248903783213,74.82278929386355,38367775
NVDA,2025-06-17 00:00:00+00:00,75.70796960628951,77.53407623495447,75.19396532059544,76.1739628199032,10047486
NVDA,2025-06-18 00:00:00+00:00,76.47035642006499,77.88072226797554,75.51785036988689,76.46928335675157,18405422
NVDA,2025-06-19 00:00:00+00:00,76.42374467052196,77.15165411514394,75.15320926621845,76.62295091697172,35143617
NVDA,2025-06-20 00:00:00+00:00,75.54601204050603,76.97881932172602,74.12618549071556,75.8424484502833,59621423
NVDA,2025-06-23 00:00:00+00:00,75.96943603806258,76.41075940846841,75.1622014916909,75.71097764188889,62759287
NVDA,2025-06-24 00:00:00+00:00,72.91460063459954,73.33280310435707,72.05245045291231,73.06604306988196,20162915
NVDA,2025-06-25 00:00:00+00:00,72.05096502473585,72.72246127001864,71.54207185665481,71.62172124280744,30819824
NVDA,2025-06-26 00:00:00+00:00,71.89489644142179,73.01753830538232,71.3146250332798,72.11986407719894,81329705
NVDA,2025-06-27 00:00:00+00:00,69.54403305167686,70.84980759920178,68.09979304519204,69.4366833854399,33422744
NVDA,2025-06-30 00:00:00+00:00,70.46701406721917,70.79718871640331,70.23743729429827,70.53113618196849,19796545
NVDA,2025-07-01 00:00:00+00:00,68.16995184243221,69.3700206844127,66.9751556566616,68.37618036731908,29636145
NVDA,2025-07-02 00:00:00+00:00,69.50465705974878,70.20205466655433,68.41264394018778,69.34165561807772,38949638
NVDA,2025-07-03 00:00:00+00:00,68.27930694350991,68.56095663597016,67.82975729415197,68.32166161116288,49729466
NVDA,2025-07-04 00:00:00+00:00,69.48136907721772,70.83490108893176,68.21999754053108,69.31412502279109,49572783
NVDA,2025-07-07 00:00:00+00:00,69.4923481204251,70.49383724937164,69.04090178265332,69.50549619912559,18507643
NVDA,2025-07-08 00:00:00+00:00,67.34240168292921,67.86939425204612,66.13013837459437,67.63616346587911,19429824
NVDA,2025-07-09 00:00:00+00:00,69.17358842928739,70.46196271291025,68.99564463135589,69.20184194782696,26472133
NVDA,2025-07-10 00:00:00+00:00,71.06436444774715,71.27462891115536,70.81791550517951,71.04959887193338,35499807
NVDA,2025-07-11 00:00:00+00:00,71.26606317715715,71.4627949589416,69.91121000077337,70.99388314935385,87302603
NVDA,2025-07-14 00:00:00+00:00,70.41677845290867,71.18884852669481,69.74539758312272,70.67297335453844,32022325
NVDA,2025-07-15 00:00:00+00:00,70.4869996318077,71.82495070314293,70.21902191317501,70.49809035000406,38312851
NVDA,2025-07-16 00:00:00+00:00,68.82186757377993,69.41194859633097,68.08167139813946,69.29916661786781,67064032
NVDA,2025-07-17 00:00:00+00:00,70.89571714035456,72.20345511345202,70.24175043059522,70.71144507733564,37105715
NVDA,2025-07-18 00:00:00+00:00,69.74878990350675,70.93592686478294,68.95107366395553,70.05182934663,88901871
NVDA,2025-07-21 00:00:00+00:00,69.50942062156247,70.17452542053954,68.45770384634521,70.01531192281614,49011570
NVDA,2025-07-22 00:00:00+00:00,69.03390282600725,69.86527554310399,67.84100058659735,69.05025857688234,39026989
NVDA,2025-07-23 00:00:00+00:00,68.6058835502977,69.27252854862587,68.15892107769514,68.3037936413025,71720481
NVDA,2025-07-24 00:00:00+00:00,66.37030886791572,67.55984954804124,65.55695793746541,66.77750391613235,73257558
NVDA,2025-07-25 00:00:00+00:00,68.0356520930094,69.35851221205768,66.69605386092215,68.33304724123538,62953705
NVDA,2025-07-28 00:00:00+00:00,67.96836656916086,69.11819822034468,67.30661627794699,68.17104587594659,21227281
NVDA,2025-07-29 00:00:00+00:00,69.08090079227615,70.77865688439424,68.00173535443832,69.39442386841299,33537189
NVDA,2025-07-30 00:00:00+00:00,69.5442277241584,69.82078510361758,69.24108107272521,69.43883959505459,56393100
NVDA,2025-07-31 00:00:00+00:00,68.38218927748389,69.73188029579883,67.17889184873857,68.60374299228457,39584112
NVDA,2025-08-01 00:00:00+00:00,68.03188752749853,68.8299479070452,67.21149073454865,68.22879986571496,44617059
NVDA,2025-08-04 00:00:00+00:00,67.72890907198953,68.80463669457835,66.36327909233721,67.57125037144004,32686492
NVDA,2025-08-05 00:00:00+00:00,67.40365411776116,68.82111352926071,66.3282126180398,67.60796935784089,33054700
NVDA,2025-08-06 00:00:00+00:00,67.29599240255804,68.63168094287354,66.00300654791991,67.17969626049205,48622815
NVDA,2025-08-07 00:00:00+00:00,66.58500239987644,67.24946146182303,66.44593151626577,66.84473031927885,75736824
NVDA,2025-08-08 00:00:00+00:00,64.9162372562286,65.8591329768991,63.96878749694322,65.23252065890863,39247357
NVDA,2025-08-11 00:00:00+00:00,63.84549475771788,65.53413051978843,63.54269873588144,64.31770228145746,69713740
NVDA,2025-08-12 00:00:00+00:00,66.7814383017979,68.04821735624681,65.88686882571065,66.28793712850907,88532267
NVDA,2025-08-13 00:00:00+00:00,65.4341230537459,66.04774150531867,64.96490315549606,65.51805404805205,20719754
NVDA,2025-08-14 00:00:00+00:00,64.3751255039899,65.58949656051074,63.52551326578255,64.31237376825372,84005774
NVDA,2025-08-15 00:00:00+00:00,64.72190579209058,65.29386800120838,63.88509313944833,64.72994512414041,33392575
NVDA,2025-08-18 00:00:00+00:00,66.45961479033943,66.99930380604293,65.17529001689174,66.41711799478021,75560390
NVDA,2025-08-19 00:00:00+00:00,64.7401207150274,65.7355498244634,64.64688787534432,64.72725643705972,10617873
NVDA,2025-08-20 00:00:00+00:00,65.00296465143867,65.64994076866503,64.20895577397506,64.51056402154076,89394528
NVDA,2025-08-21 00:00:00+00:00,63.54114713285903,64.41347359907232,63.04056693761851,63.806307410617734,26550812
NVDA,2025-08-22 00:00:00+00:00,61.45494853702839,62.35571970253387,60.438352791597445,61.840203632190516,58925192
NVDA,2025-08-25 00:00:00+00:00,62.435019293232884,63.266969111817644,61.720246581399074,62.68877333435739,29951084
NVDA,2025-08-26 00:00:00+00:00,62.352717067416734,62.916613460687664,61.68380825255918,62.68739478991429,79735902
NVDA,2025-08-27 00:00:00+00:00,62.98078841259583,63.116808386719995,61.82342358333217,62.79317194620069,66511523
NVDA,2025-08-28 00:00:00+00:00,62.17673376303755,63.12964628610957,61.14006568586577,61.97336736241434,88737721
NVDA,2025-08-29 00:00:00+00:00,62.26740999106807,63.24070353283794,61.86221973789308,62.50776875023713,73174141
NVDA,2025-09-01 00:00:00+00:00,61.58425452737985,62.78119144951882,61.42073527619051,61.92868596962589,69243637
NVDA,2025-09-02 00:00:00+00:00,61.70660925412477,62.798116714400095,61.102882380707385,61.79430690722019,85513621
NVDA,2025-09-03 00:00:00+00:00,60.9352372413249,61.26258237700581,59.52405087351438,60.59803972128975,61578576
NVDA,2025-09-04 00:00:00+00:00,58.64077861140689,59.6324344480128,57.915704143639715,59.309689761125185,26980533
NVDA,2025-09-05 00:00:00+00:00,60.90507837133749,61.287578343957534,60.65473774056799,60.77705108316852,27699127
NVDA,2025-09-08 00:00:00+00:00,59.98965185114593,60.657064855148434,59.42806089043132,60.248904145476104,62447437
NVDA,2025-09-09 00:00:00+00:00,60.84243342935997,61.78263930685002,60.086927169125595,60.59028884570191,39633969
NVDA,2025-09-10 00:00:00+00:00,60.31648107654428,61.068925198433796,59.58869795721043,60.57767357506098,70642392
NVDA,2025-09-11 00:00:00+00:00,60.05395890623911,60.55190940150678,59.32397854141053,60.12259867117551,59884372
NVDA,2025-09-12 00:00:00+00:00,59.24012802763008,60.37935795855759,58.110104308758984,59.59922026724192,13074243
NVDA,2025-09-15 00:00:00+00:00,60.067401270077774,60.577196131518804,59.62147390500045,60.30312809142553,84112104
NVDA,2025-09-16 00:00:00+00:00,60.3329512546405,60.515276398720694,59.47511601557298,60.00034792682693,87833885
NVDA,2025-09-17 00:00:00+00:00,60.05743263825209,60.91298268825051,59.103304221533215,59.86095015898173,34147770
NVDA,2025-09-18 00:00:00+00:00,59.812603442446026,60.829803954397676,58.74546155547716,59.90885736258318,32689482
NVDA,2025-09-19 00:00:00+00:00,61.0024942046997,61.62148256454874,60.123037409805534,61.215566583368684,41616725
NVDA,2025-09-22 00:00:00+00:00,61.52518753228255,62.806001032698155,60.91320736112565,61.994812404919145,74932382
NVDA,2025-09-23 00:00:00+00:00,62.349873770915785,62.551086990034364,61.32255018169591,62.448206393287364,11778950
NVDA,2025-09-24 00:00:00+00:00,61.835003867763824,62.37957004690013,61.20299968743518,61.8426484237032,24347395
NVDA,2025-09-25 00:00:00+00:00,60.32710585935372,61.07043045990081,59.1623743442691,60.34739570572584,65738158
NVDA,2025-09-26 00:00:00+00:00,61.389210447514756,61.769359629774634,60.99831529404931,61.412250340958096,43368554
NVDA,2025-09-29 00:00:00+00:00,62.23440888147926,62.991047166012784,62.021539443146146,62.51492827501652,45485618
NVDA,2025-09-30 00:00:00+00:00,62.36520444369015,63.166593810669326,61.318866112750044,62.381741565247765,84990501
NVDA,2025-10-01 00:00:00+00:00,63.00863831494104,63.78771903843934,62.58971396157992,63.018386850910545,73818549
NVDA,2025-10-02 00:00:00+00:00,64.26669169696395,64.51923563181906,62.84328464690659,63.93663492154543,18922002
NVDA,2025-10-03 00:00:00+00:00,65.41116927955342,66.35472904884222,64.1096796109882,64.92636838382664,28692398
NVDA,2025-10-06 00:00:00+00:00,66.00236864429885,66.20500876533562,65.29810839262169,66.03855487378372,30888711
NVDA,2025-10-07 00:00:00+00:00,65.32453461846347,66.79820003381639,65.15118917691811,65.52538458711224,62771690
NVDA,2025-10-08 00:00:00+00:00,67.34624648949189,67.69012537801493,66.27274768774137,67.36375625089168,44360352
NVDA,2025-10-09 00:00:00+00:00,65.73523043291884,66.27872899278275,65.5871576679141,65.89538819214563,63847409
NVDA,2025-10-10 00:00:00+00:00,66.7534057772658,67.27398925046231,65.46253698127413,66.95223619402691,27974356
NVDA,2025-10-13 00:00:00+00:00,67.5613194521149,68.91780151056251,66.3680164793859,67.57717309798956,47145930
NVDA,2025-10-14 00:00:00+00:00,68.38909924065145,69.11833359544198,67.92703490783026,68.6756978802954,39232071
NVDA,2025-10-15 00:00:00+00:00,71.23890134027496,72.1294270174777,70.82288566264954,71.06660554267063,25088459
NVDA,2025-10-16 00:00:00+00:00,72.98995386876665,74.46771771843426,71.6887025063334,73.02030564941924,26324819
NVDA,2025-10-17 00:00:00+00:00,71.63071133397393,72.99536873545968,70.83517438419504,71.55914980644015,42231928
NVDA,2025-10-20 00:00:00+00:00,69.39371221126787,69.56985179338301,69.1596748535488,69.444528949764,64173469
NVDA,2025-10-21 00:00:00+00:00,70.29629081097265,71.27002169320775,69.5601535727995,70.50138058123319,69603432
NVDA,2025-10-22 00:00:00+00:00,68.99010050558235,70.1131456438662,68.59757675847695,69.25269552462613,71910950
NVDA,2025-10-23 00:00:00+00:00,69.19919413832494,70.25857429989018,68.59377921160876,69.26493376521941,25134848
NVDA,2025-10-24 00:00:00+00:00,70.1935490166501,70.8672938784376,69.26948042903352,70.34796571025217,56283045
NVDA,2025-10-27 00:00:00+00:00,68.3882264609763,68.88269136491174,67.06768604398194,68.32430187977513,17203280
NVDA,2025-10-28 00:00:00+00:00,65.80317825910348,65.87550533512555,64.73600424043536,65.80434476040385,20593138
NVDA,2025-10-29 00:00:00+00:00,65.77824233997144,66.24906513338816,65.51123733314061,66.13864683952329,47022594
NVDA,2025-10-30 00:00:00+00:00,66.23576961209655,66.99424111957127,65.55121702281193,66.21799106167417,65897778
NVDA,2025-10-31 00:00:00+00:00,65.59777772998902,66.11308054221418,64.91906166327507,65.9520352402048,28761709
NVDA,2025-11-03 00:00:00+00:00,65.86139176637109,66.34423028596149,64.5573248337165,66.02420153833572,23635802
NVDA,2025-11-04 00:00:00+00:00,64.95884891036052,65.51227309639161,64.7866391693175,65.03542255578573,74044086
NVDA,2025-11-05 00:00:00+00:00,62.78733903792816,63.46099132813116,62.1152266131955,63.31290536049441,57954664
NVDA,2025-11-06 00:00:00+00:00,63.17163328877849,63.27184478547351,61.98829770110419,63.148519049521056,75379682
NVDA,2025-11-07 00:00:00+00:00,62.115924663658824,63.271994483616616,61.54591620041567,62.0784334243651,17008710
NVDA,2025-11-10 00:00:00+00:00,60.25488695297605,60.85185158773948,59.89500626782934,60.292997962464746,85622431
NVDA,2025-11-11 00:00:00+00:00,60.765337844896926,61.166466731993054,60.062724281222614,60.86864832023402,74594211
NVDA,2025-11-12 00:00:00+00:00,60.734841505832165,61.70531612466702,60.30473683205611,60.82574038277534,77180989
NVDA,2025-11-13 00:00:00+00:00,61.05754424409298,61.36927735183098,59.92098837165799,61.2969799249063,18183925
NVDA,2025-11-14 00:00:00+00:00,60.17421160309918,60.57987014262336,60.017086109333434,60.23919773870837,61795506
NVDA,2025-11-17 00:00:00+00:00,59.42204666839074,60.70034811833298,59.129247524945065,59.55368694979589,53281919
NVDA,2025-11-18 00:00:00+00:00,58.53717996098137,59.5941339137749,58.363956458787726,58.515719813983246,24964154
NVDA,2025-11-19 00:00:00+00:00,57.334795917724854,58.3660054122878,56.50195670314129,57.61228805873597,83248324
NVDA,2025-11-20 00:00:00+00:00,57.89292233924394,58.05333509687186,57.45843696404441,57.83841774894465,75840518
NVDA,2025-11-21 00:00:00+00:00,57.08448653089033,57.48653063208063,56.018982104731364,57.05180294653469,76315068
NVDA,2025-11-24 00:00:00+00:00,57.409078923501625,57.529532234047224,56.37692125982129,57.44160530883127,68247549
NVDA,2025-11-25 00:00:00+00:00,57.71551996878624,58.11569800132161,56.63096763850099,57.817094155225476,24191918
NVDA,2025-11-26 00:00:00+00:00,60.12010424739429,60.20927729270546,59.63565655710543,59.987570135242116,69749326
NVDA,2025-11-27 00:00:00+00:00,58.136081814693874,58.72458867595935,58.07722028708653,58.52577020257641,46915138
NVDA,2025-11-28 00:00:00+00:00,59.602024142526254,60.378702665703294,58.99482537959354,59.4924501534559,65794698
NVDA,2025-12-01 00:00:00+00:00,59.478226871156224,59.65121418131619,58.27431795763985,59.420461277760985,57598221
NVDA,2025-12-02 00:00:00+00:00,59.49658768679361,59.73216433287792,58.50741191490826,59.429224353731335,76401855
NVDA,2025-12-03 00:00:00+00:00,58.01030256564785,59.06338398905314,57.79791671977937,57.92149441292388,51507334
